RA,ano_pesquisa,fase,fase_ideal,defasagem,turma,genero,ano_nascimento,idade,ano_ingresso,rede_ensino,pedra_atual,pedra_ano_anterior,inde,inde_ano_anterior,iaa,ieg,ips,ipp,ida,ipv,ian,n_avaliacoes,indicado_bolsa,atingiu_pv,tempo_na_associacao,categoria_defasagem
RA-1291,2024,0,1,-1,ALFA D - G2/G3,Masculino,2015,9,2024,Pública,Topazio,,8.079200000000002,,9.502,9.5,7.51,7.5,8.25,7.89,5.0,3.0,,,0.0,Moderada
RA-885,2024,0,1,-1,ALFA D - G2/G3,Masculino,2015,9,2023,Pública,Topazio,Topazio,8.2072,8.8252,8.502,10.0,7.51,7.5,8.5,8.28,5.0,3.0,,,1.0,Moderada
RA-1292,2024,0,1,-1,ALFA D - G2/G3,Feminino,2015,9,2024,Pública,Agata,,6.9031621211,,7.502,4.7727272725,7.51,7.1875,8.25,7.893333333,5.0,3.0,,,0.0,Moderada
RA-1293,2024,0,1,-1,ALFA D - G2/G3,Feminino,2015,9,2024,Pública,Topazio,,8.005023232300001,,8.002,9.4949494945,7.51,6.875,8.5,8.336666667,5.0,3.0,,,0.0,Moderada
RA-888,2024,0,1,-1,ALFA D - G2/G3,Masculino,2016,8,2023,Pública,Topazio,Topazio,8.1942,8.9182,9.002,10.0,6.88,7.5,8.5,8.28,5.0,3.0,,,1.0,Moderada
RA-1294,2024,0,2,-2,ALFA D - G2/G3,Masculino,2014,10,2024,Pública,Ametista,,7.9493666666,,9.502,10.0,7.51,6.875,7.75,7.553333333,5.0,3.0,,,0.0,Moderada
RA-1009,2024,0,1,-1,ALFA E - G2/G3,Masculino,2015,9,2023,Pública,Agata,Ametista,6.395389393900001,7.245,8.002,6.8863636365000005,2.51,6.5625,7.5,6.553333333,5.0,3.0,,,1.0,Moderada
RA-1013,2024,0,1,-1,ALFA E - G2/G3,Masculino,2015,9,2023,Pública,Quartzo,Ametista,5.7839559808,7.6237,9.002,5.6937799039999994,2.51,5.0,7.75,4.72,5.0,3.0,,,1.0,Moderada
RA-1295,2024,0,0,0,ALFA E - G2/G3,Feminino,2016,8,2024,Pública,Topazio,,8.0617454545,,10.002,9.5227272725,2.51,7.5,7.5,8.28,10.0,3.0,,,0.0,Em fase
RA-1296,2024,0,1,-1,ALFA E - G2/G3,Feminino,2015,9,2024,Pública,Ametista,,7.0574222223000005,,9.002,8.4444444445,2.51,7.5,6.5,8.336666667,5.0,3.0,,,0.0,Moderada
RA-863,2024,0,1,-1,ALFA E - G2/G3,Masculino,2016,8,2023,Pública,Quartzo,Quartzo,4.6684348484000004,5.92975,8.502,3.159090909,2.51,4.6875,5.5,4.333333333,5.0,3.0,,,1.0,Moderada
RA-1297,2024,0,1,-1,ALFA E - G2/G3,Masculino,2016,8,2024,Pública,Ametista,,7.620247619000001,,9.502,9.761904762,2.51,7.5,9.25,6.833333333,5.0,3.0,,,0.0,Moderada
RA-1014,2024,0,1,-1,ALFA E - G2/G3,Feminino,2016,8,2023,Pública,Agata,Topazio,6.315972727300001,8.2582,8.502,7.8863636365000005,2.51,6.875,5.25,7.0,5.0,3.0,,,1.0,Moderada
RA-880,2024,0,1,-1,ALFA E - G2/G3,Feminino,2015,9,2023,Pública,Agata,Agata,6.853080434800001,6.724,9.502,8.445652174,2.51,7.1875,6.5,7.22,5.0,3.0,,,1.0,Moderada
RA-886,2024,0,1,-1,ALFA E - G2/G3,Feminino,2016,8,2023,Pública,Topazio,Topazio,8.419200000000002,8.6422,9.502,10.0,8.13,7.5,8.75,8.28,5.0,3.0,,,1.0,Moderada
RA-1298,2024,0,0,0,ALFA E - G2/G3,Masculino,2016,8,2024,Pública,Ametista,,7.577287995300001,,9.502,6.643356643500001,7.51,7.1875,6.75,7.393333333,10.0,3.0,,,0.0,Em fase
RA-1299,2024,0,2,-2,ALFA E - G2/G3,Masculino,2014,10,2024,Pública,Ametista,,7.069727777800001,,8.502,7.638888889,7.51,7.1875,6.5,7.11,5.0,3.0,,,0.0,Moderada
RA-904,2024,0,1,-1,ALFA F - G0/G1,Feminino,2016,8,2023,Pública,Ametista,Topazio,7.6352,8.140783333,9.502,8.75,7.51,7.5,6.0,8.67,5.0,3.0,,,1.0,Moderada
RA-1300,2024,0,1,-1,ALFA F - G0/G1,Feminino,2016,8,2024,Pública,Ametista,,7.623866666600001,,8.502,8.75,2.51,7.5,9.0,8.613333333,5.0,3.0,,,0.0,Moderada
RA-1301,2024,0,1,-1,ALFA F - G0/G1,Masculino,2015,9,2024,Pública,Quartzo,,5.6345333333,,9.502,2.9166666665000003,2.51,7.5,7.0,6.0,5.0,3.0,,,0.0,Moderada
RA-1302,2024,0,0,0,ALFA F - G0/G1,Masculino,2016,8,2024,Pública,Quartzo,,5.758866666800001,,10.002,5.416666667,2.51,6.25,4.0,4.996666667,10.0,3.0,,,0.0,Em fase
RA-1303,2024,0,0,0,ALFA F - G0/G1,Feminino,2016,8,2024,Pública,Topazio,,8.8352,,10.002,10.0,2.51,7.5,10.0,9.17,10.0,3.0,,,0.0,Em fase
RA-1304,2024,0,2,-2,ALFA G - G2/G3,Feminino,2014,10,2024,Pública,Ametista,,7.085119934500001,,9.002,7.9575163395,8.135,7.8125,6.0,6.493333333,5.0,3.0,,,0.0,Moderada
RA-1305,2024,0,1,-1,ALFA G - G2/G3,Feminino,2014,10,2024,Pública,Agata,,6.685221929800001,,8.502,8.710526316,2.51,7.8125,4.75,8.053333333,5.0,3.0,,,0.0,Moderada
RA-1306,2024,0,1,-1,ALFA G - G2/G3,Feminino,2016,8,2024,Pública,Topazio,,8.503033333400001,,9.002,10.0,8.135,7.5,9.75,7.946666667,5.0,3.0,,,0.0,Moderada
RA-702,2024,0,2,-2,ALFA G - G2/G3,Feminino,2014,10,2022,Pública,Ametista,Topazio,7.665116666600001,8.239866667,9.002,9.75,2.51,7.8125,9.25,7.163333333,5.0,3.0,,,2.0,Moderada
RA-725,2024,0,1,-1,ALFA G - G2/G3,Masculino,2014,10,2022,Pública,Ametista,Topazio,7.0900771929,8.117366667,7.502,7.6710526315,7.51,7.5,7.25,6.773333333,5.0,3.0,,,2.0,Moderada
RA-912,2024,0,2,-2,ALFA G - G2/G3,Feminino,2014,10,2023,Pública,Ametista,Ametista,7.697103508700001,7.0797,9.002,9.4736842105,7.51,8.125,7.25,6.943333333,5.0,3.0,,,1.0,Moderada
RA-918,2024,0,1,-1,ALFA G - G2/G3,Feminino,2016,8,2023,Pública,Quartzo,Ametista,5.657357017600001,7.4967,7.918,8.697368421,2.51,5.9375,2.75,6.156666667,5.0,3.0,,,1.0,Moderada
RA-920,2024,0,1,-1,ALFA G - G2/G3,Feminino,2015,9,2023,Pública,Ametista,Agata,7.7494938597,6.9647,9.502,7.6710526315,7.51,7.1875,8.25,8.226666667,5.0,3.0,,,1.0,Moderada
RA-1307,2024,0,0,0,ALFA H - G0/G1,Masculino,2016,8,2024,Pública,Agata,,6.5940333333000005,,10.002,5.833333333500001,6.255,6.25,5.5,5.383333333,10.0,3.0,,,0.0,Em fase
RA-1308,2024,0,1,-1,ALFA H - G0/G1,Feminino,2015,9,2024,Pública,Agata,,6.876997101400001,,10.002,7.445652174,7.51,7.5,6.0,5.933333333,5.0,3.0,,,0.0,Moderada
RA-1309,2024,0,0,0,ALFA H - G0/G1,Feminino,2016,8,2024,Pública,Topazio,,8.379199999899999,,9.002,9.1666666665,7.51,7.5,7.5,8.223333333,10.0,3.0,,,0.0,Em fase
RA-1310,2024,0,0,0,ALFA H - G0/G1,Feminino,2017,7,2024,Pública,Topazio,,8.3907833334,,8.502,9.375,2.51,7.8125,10.0,8.166666667,10.0,3.0,,,0.0,Em fase
RA-1311,2024,0,0,0,ALFA H - G0/G1,Masculino,2016,8,2024,Pública,Agata,,6.4118666668,,9.002,9.166666667,2.51,7.5,0.0,8.386666667,10.0,3.0,,,0.0,Em fase
RA-1312,2024,0,1,-1,ALFA H - G0/G1,Masculino,2015,9,2024,Pública,Ametista,,7.510200000000001,,10.002,8.333333333,7.51,6.25,6.5,8.336666667,5.0,3.0,,,0.0,Moderada
RA-1313,2024,0,0,0,ALFA H - G0/G1,Masculino,2016,8,2024,Pública,Topazio,,8.0155333334,,9.502,8.125,7.51,7.5,6.25,8.446666667,10.0,3.0,,,0.0,Em fase
RA-1314,2024,0,0,0,ALFA H - G0/G1,Feminino,2017,7,2024,Pública,Topazio,,8.239799999999999,,7.418,8.541666667,7.51,7.5,9.0,7.443333333,10.0,3.0,,,0.0,Em fase
RA-1315,2024,0,0,0,ALFA H - G0/G1,Masculino,2017,7,2024,Pública,Topazio,,8.3510666667,,6.834,8.3333333335,7.51,7.5,9.0,8.5,10.0,3.0,,,0.0,Em fase
RA-921,2024,0,1,-1,ALFA I - G2/G3,Feminino,2016,8,2023,Pública,Ametista,Ametista,7.2838203209,7.7407,8.502,8.6631016045,7.51,7.5,6.0,7.5,5.0,2.0,,,1.0,Moderada
RA-1316,2024,0,1,-1,ALFA I - G2/G3,Feminino,2015,9,2024,Pública,Ametista,,7.59291123,,9.002,8.20855615,7.51,7.5,7.75,7.5,5.0,2.0,,,0.0,Moderada
RA-1317,2024,0,1,-1,ALFA I - G2/G3,Feminino,2015,9,2024,Pública,Ametista,,7.665638502700001,,7.502,7.0721925135,7.51,7.5,10.0,7.5,5.0,2.0,,,0.0,Moderada
RA-897,2024,0,1,-1,ALFA I - G2/G3,Masculino,2014,10,2023,Pública,Quartzo,Quartzo,5.2212050505,5.48225,7.002,2.7525252525,2.51,6.875,6.0,6.66,5.0,2.0,,,1.0,Moderada
RA-908,2024,0,1,-1,ALFA I - G2/G3,Feminino,2015,9,2023,Pública,Agata,Topazio,6.764292246,8.479366667,8.502,8.14171123,7.51,7.1875,4.75,6.83,5.0,2.0,,,1.0,Moderada
RA-916,2024,0,2,-2,ALFA I - G2/G3,Feminino,2014,10,2023,Pública,Quartzo,Ametista,5.5058531621,7.3882,8.502,7.3320158105,2.51,6.5625,2.75,6.16,5.0,2.0,,,1.0,Moderada
RA-924,2024,0,1,-1,ALFA I - G2/G3,Masculino,2015,9,2023,Pública,Agata,Agata,6.4727360962,6.5207,7.002,4.598930481,7.51,7.1875,7.0,7.415,5.0,2.0,,,1.0,Moderada
RA-925,2024,0,1,-1,ALFA I - G2/G3,Masculino,2015,9,2023,Pública,Agata,Ametista,6.587019518800001,7.1837,8.002,7.005347594,7.51,7.1875,4.75,7.33,5.0,2.0,,,1.0,Moderada
RA-1008,2024,0,1,-1,ALFA I - G2/G3,Masculino,2015,9,2023,Pública,Agata,Topazio,6.8667414438000005,8.13595,7.002,6.483957219,7.51,7.1875,7.0,7.5,5.0,2.0,,,1.0,Moderada
RA-919,2024,0,2,-2,ALFA I - G2/G3,Masculino,2014,10,2023,Pública,Quartzo,Agata,5.799702673800001,6.225,7.002,4.692513369,6.255,6.875,5.25,6.49,5.0,2.0,,,1.0,Moderada
RA-1318,2024,0,1,-1,ALFA I - G2/G3,Feminino,2016,8,2024,Pública,Agata,,6.823383155100001,,8.502,7.6871657755000005,7.51,7.1875,5.0,7.33,5.0,2.0,,,0.0,Moderada
RA-1003,2024,0,1,-1,ALFA J - G2/G3,Masculino,2015,9,2023,Pública,Ametista,Ametista,7.627588888900001,7.6522,8.002,8.6944444445,7.51,6.875,8.25,7.5,5.0,2.0,,,1.0,Moderada
RA-1004,2024,0,1,-1,ALFA J - G2/G3,Feminino,2014,10,2023,Pública,Ametista,Topazio,7.801200000000001,8.3137,9.502,9.25,7.51,7.5,7.5,7.5,5.0,2.0,,,1.0,Moderada
RA-1006,2024,0,1,-1,ALFA J - G2/G3,Feminino,2015,9,2023,Pública,Ametista,Topazio,7.040088888900001,8.5922,8.502,8.4444444445,7.51,7.5,5.0,7.5,5.0,2.0,,,1.0,Moderada
RA-1319,2024,0,1,-1,ALFA J - G2/G3,Masculino,2015,9,2024,Pública,Ametista,,7.201526797300001,,8.502,5.7516339865,7.51,7.5,8.5,7.5,5.0,2.0,,,0.0,Moderada
RA-858,2024,0,1,-1,ALFA J - G2/G3,Masculino,2015,9,2022,Pública,Agata,Ametista,6.917866666700001,7.248833333,9.002,6.833333333500001,2.51,7.5,8.25,7.5,5.0,2.0,,,2.0,Moderada
RA-905,2024,0,2,-2,ALFA J - G2/G3,Masculino,2013,11,2023,Pública,Agata,Ametista,6.3925823529,7.831033333,9.002,7.7794117645,7.51,6.875,3.0,6.99,5.0,2.0,,,1.0,Moderada
RA-907,2024,0,1,-1,ALFA J - G2/G3,Feminino,2015,9,2023,Privada,Ametista,Topazio,7.9400888889,8.962033333,9.002,8.9444444445,7.51,7.5,8.75,7.5,5.0,2.0,,,1.0,Moderada
RA-1320,2024,0,1,-1,ALFA J - G2/G3,Masculino,2014,10,2024,Pública,Ametista,,7.8845333333,,9.002,9.1666666665,7.51,7.5,8.25,7.5,5.0,2.0,,,0.0,Moderada
RA-909,2024,0,2,-2,ALFA J - G2/G3,Feminino,2013,11,2023,Pública,Ametista,Topazio,7.722033333300001,8.486033333,10.002,8.1666666665,7.51,6.875,8.25,7.5,5.0,2.0,,,1.0,Moderada
RA-729,2024,0,1,-1,ALFA J - G2/G3,Feminino,2014,10,2022,Pública,Agata,Ametista,6.684533333300001,7.26545,8.002,8.4166666665,2.51,7.5,6.0,7.5,5.0,2.0,,,2.0,Moderada
RA-1321,2024,0,0,0,ALFA K - G0/G1,Masculino,2016,8,2024,Pública,Ametista,,7.95295,,9.002,8.875,6.885,6.5625,8.75,5.915,10.0,2.0,,,0.0,Em fase
RA-1322,2024,0,0,0,ALFA K - G0/G1,Feminino,2016,8,2024,Pública,Topazio,,8.47795,,9.502,9.0,7.51,8.4375,7.5,8.165,10.0,2.0,,,0.0,Em fase
RA-1323,2024,0,1,-1,ALFA K - G0/G1,Masculino,2015,9,2024,Pública,Ametista,,7.487366666700001,,10.002,9.0833333335,7.51,6.875,7.0,6.66,5.0,2.0,,,0.0,Moderada
RA-1324,2024,0,1,-1,ALFA K - G0/G1,Masculino,2015,9,2024,Pública,Topazio,,8.332450000000001,,10.002,10.0,7.51,7.8125,8.5,8.0,5.0,2.0,,,0.0,Moderada
RA-931,2024,0,1,-1,ALFA K - G0/G1,Masculino,2015,9,2023,Pública,Ametista,Ametista,7.075466666700001,7.3747,7.918,8.5833333335,2.51,7.5,8.5,6.83,5.0,2.0,,,1.0,Moderada
RA-1325,2024,0,0,0,ALFA K - G0/G1,Masculino,2016,8,2024,Pública,Topazio,,8.9824954545,,9.002,9.5227272725,7.51,8.4375,10.0,7.915,10.0,2.0,,,0.0,Em fase
RA-1326,2024,0,0,0,ALFA K - G0/G1,Feminino,2016,8,2024,Pública,Ametista,,7.6397833333000005,,9.002,9.2916666665,7.51,7.8125,4.5,7.245,10.0,2.0,,,0.0,Em fase
RA-1327,2024,0,0,0,ALFA K - G0/G1,Feminino,2017,7,2024,Pública,Topazio,,8.264116666700001,,9.002,9.3333333335,7.51,7.8125,7.5,7.325,10.0,2.0,,,0.0,Em fase
RA-1328,2024,0,1,-1,ALFA K - G0/G1,Feminino,2015,9,2024,Pública,Topazio,,8.0588666667,,8.502,8.2083333335,7.51,7.5,10.0,7.83,5.0,2.0,,,0.0,Moderada
RA-1329,2024,0,0,0,ALFA K - G0/G1,Masculino,2016,8,2024,Pública,Ametista,,7.98945,,9.502,10.0,7.51,6.5625,6.5,6.66,10.0,2.0,,,0.0,Em fase
RA-1330,2024,0,0,0,ALFA K - G0/G1,Feminino,2016,8,2024,Pública,Topazio,,8.944616666700002,,10.002,9.3333333335,7.51,8.4375,9.5,7.915,10.0,2.0,,,0.0,Em fase
RA-1331,2024,0,0,0,ALFA K - G0/G1,Feminino,2017,7,2024,Pública,Ametista,,7.8522833333,,9.002,7.291666666499999,7.51,8.4375,7.25,7.245,10.0,2.0,,,0.0,Em fase
RA-944,2024,0,2,-2,ALFA L - G2/G3,Feminino,2014,10,2023,Pública,Ametista,Ametista,7.8262,7.0687,9.002,7.25,7.51,8.75,9.0,7.75,5.0,2.0,,,1.0,Moderada
RA-1332,2024,0,2,-2,ALFA L - G2/G3,Masculino,2014,10,2024,Pública,Topazio,,8.1040529412,,8.502,9.411764706,7.51,9.375,8.25,7.665,5.0,2.0,,,0.0,Moderada
RA-754,2024,0,2,-2,ALFA L - G2/G3,Masculino,2013,11,2022,Pública,Quartzo,Agata,5.6127,6.0537,8.502,6.25,5.625,2.5,6.25,4.75,5.0,2.0,,,2.0,Moderada
RA-1333,2024,0,1,-1,ALFA L - G2/G3,Masculino,2015,9,2024,Pública,Topazio,,8.213199999999999,,7.502,10.0,6.255,9.375,9.25,7.75,5.0,2.0,,,0.0,Moderada
RA-934,2024,0,1,-1,ALFA L - G2/G3,Feminino,2015,9,2023,Pública,Topazio,Topazio,8.338700000000001,9.1737,9.502,9.75,7.51,9.375,8.5,7.75,5.0,2.0,,,1.0,Moderada
RA-1334,2024,0,1,-1,ALFA L - G2/G3,Masculino,2015,9,2024,Pública,Topazio,,8.350200000000001,,10.002,10.0,5.625,9.375,9.0,7.75,5.0,2.0,,,0.0,Moderada
RA-941,2024,0,1,-1,ALFA L - G2/G3,Feminino,2015,9,2023,Pública,Ametista,Ametista,7.746700000000001,7.6872,8.002,9.25,5.01,8.125,8.75,7.665,5.0,2.0,,,1.0,Moderada
RA-756,2024,0,2,-2,ALFA L - G2/G3,Masculino,2013,11,2022,Pública,Ametista,Ametista,7.361700000000001,7.0927,10.002,8.75,7.51,8.125,5.5,7.24,5.0,2.0,,,2.0,Moderada
RA-1335,2024,0,2,-2,ALFA L - G2/G3,Masculino,2014,10,2024,Pública,Topazio,,8.3217,,9.002,9.75,7.51,9.375,8.75,7.665,5.0,2.0,,,0.0,Moderada
RA-773,2024,0,2,-2,ALFA L - G2/G3,Feminino,2013,11,2022,Pública,Agata,Agata,6.566200000000001,6.9287,10.002,8.75,2.51,7.5,5.0,6.575,5.0,2.0,,,2.0,Moderada
RA-938,2024,0,1,-1,ALFA L - G2/G3,Masculino,2014,10,2023,Pública,Topazio,Agata,8.0056026915,6.7372,9.502,9.544513457499999,7.51,8.125,7.75,7.665,5.0,2.0,,,1.0,Moderada
RA-1336,2024,0,1,-1,ALFA M - G0/G1,Feminino,2016,8,2024,Pública,Ametista,,7.141365631500001,,9.502,6.2008281575,2.51,7.5,9.5,7.75,5.0,2.0,,,0.0,Moderada
RA-1337,2024,0,2,-2,ALFA M - G0/G1,Masculino,2014,10,2024,Pública,Agata,,6.015144444400001,,8.002,4.722222222,7.51,6.875,6.0,5.66,5.0,2.0,,,0.0,Moderada
RA-1338,2024,0,1,-1,ALFA M - G0/G1,Masculino,2015,9,2024,Pública,Agata,,6.1368428571,,8.002,8.6607142855,7.51,6.875,3.0,5.33,5.0,2.0,,,0.0,Moderada
RA-1339,2024,0,1,-1,ALFA M - G0/G1,Feminino,2016,8,2024,Pública,Ametista,,7.3547,,8.502,10.0,6.885,5.0,8.75,5.33,5.0,2.0,,,0.0,Moderada
RA-1340,2024,0,0,0,ALFA M - G0/G1,Feminino,2016,8,2024,Pública,Topazio,,8.3422714286,,9.502,8.392857143,7.51,5.625,10.0,7.0,10.0,2.0,,,0.0,Em fase
RA-1341,2024,0,1,-1,ALFA M - G0/G1,Masculino,2015,9,2024,Pública,Ametista,,7.862906349200001,,10.002,9.246031746,7.51,5.625,10.0,6.0,5.0,2.0,,,0.0,Moderada
RA-947,2024,0,1,-1,ALFA M - G0/G1,Masculino,2015,9,2023,Pública,Agata,Agata,6.053509523800001,6.3457,9.002,7.619047619,7.51,5.625,4.5,4.58,5.0,2.0,,,1.0,Moderada
RA-1342,2024,0,1,-1,ALFA M - G0/G1,Masculino,2015,9,2024,Pública,Ametista,,7.8185809524000005,,9.502,9.761904762,7.51,7.5,9.0,5.575,5.0,2.0,,,0.0,Moderada
RA-1343,2024,0,0,0,ALFA M - G0/G1,Feminino,2017,7,2024,Pública,Topazio,,8.8262,,8.002,10.0,7.51,6.25,9.75,8.5,10.0,2.0,,,0.0,Em fase
RA-1344,2024,0,0,0,ALFA N - G2/G3,Feminino,2016,8,2024,Pública,Topazio,,9.3612,,8.502,10.0,7.51,8.75,10.0,9.425,10.0,2.0,,,0.0,Em fase
RA-945,2024,0,1,-1,ALFA N - G2/G3,Masculino,2015,9,2023,Pública,Ametista,Topazio,7.4195809524000005,8.0777,9.002,9.511904762,2.51,7.5,8.75,6.83,5.0,2.0,,,1.0,Moderada
RA-946,2024,0,1,-1,ALFA N - G2/G3,Masculino,2016,8,2023,Pública,Agata,Topazio,6.677723809500001,8.5822,9.502,8.7976190475,2.51,7.5,4.5,7.835,5.0,2.0,,,1.0,Moderada
RA-1345,2024,0,1,-1,ALFA N - G2/G3,Masculino,2015,9,2023,Pública,Ametista,,7.2340128655000004,,8.502,9.4590643275,7.51,6.25,6.25,6.83,5.0,2.0,,,1.0,Moderada
RA-771,2024,0,1,-1,ALFA N - G2/G3,Feminino,2015,9,2022,Pública,Agata,Ametista,6.066009523800001,7.056,8.502,6.619047619,3.135,5.625,6.5,6.08,5.0,2.0,,,2.0,Moderada
RA-1346,2024,0,0,0,ALFA N - G2/G3,Masculino,2016,8,2024,Pública,Ametista,,7.3701047619,,9.502,8.0595238095,7.51,6.25,5.5,6.66,10.0,2.0,,,0.0,Em fase
RA-1347,2024,0,1,-1,ALFA N - G2/G3,Masculino,2015,9,2024,Pública,Agata,,6.153842857100001,,8.502,8.7857142855,2.51,5.625,5.0,6.165,5.0,2.0,,,0.0,Moderada
RA-949,2024,0,1,-1,ALFA N - G2/G3,Feminino,2015,9,2023,Pública,Ametista,Topazio,7.1323428571,8.0172,9.002,8.7857142855,7.51,6.25,6.5,6.495,5.0,2.0,,,1.0,Moderada
RA-950,2024,0,1,-1,ALFA N - G2/G3,Feminino,2014,10,2023,Pública,Ametista,Topazio,7.693461904800001,8.8862,9.502,9.023809524,7.51,6.875,7.0,8.0,5.0,2.0,,,1.0,Moderada
RA-951,2024,0,1,-1,ALFA N - G2/G3,Feminino,2016,8,2023,Privada,Agata,Topazio,6.4483428571,8.8902,10.002,9.0357142855,2.51,6.25,4.0,7.325,5.0,2.0,,,1.0,Moderada
RA-1002,2024,0,1,-1,ALFA N - G2/G3,Feminino,2014,10,2023,Pública,Ametista,Ametista,7.967866666700001,7.9012,9.002,7.833333333500001,7.51,7.5,9.25,8.25,5.0,2.0,,,1.0,Moderada
RA-774,2024,0,1,-1,ALFA N - G2/G3,Feminino,2014,10,2022,Pública,Quartzo,Quartzo,5.685771428600001,5.852,10.002,6.3928571430000005,2.51,6.25,3.75,6.405,5.0,2.0,,,2.0,Moderada
RA-749,2024,0,2,-2,ALFA O - G2/G3,Masculino,2013,11,2022,Pública,Topazio,Ametista,8.3373184211,7.7597,9.502,9.7368421055,8.13,8.4375,8.75,7.665,5.0,2.0,,,2.0,Moderada
RA-929,2024,0,1,-1,ALFA O - G2/G3,Feminino,2015,9,2023,Pública,Ametista,Topazio,7.7244368421,9.1312,9.002,9.4736842105,7.51,8.125,6.75,7.58,5.0,2.0,,,1.0,Moderada
RA-930,2024,0,1,-1,ALFA O - G2/G3,Masculino,2015,9,2023,Pública,Ametista,Topazio,7.9298184211,8.8872,8.502,9.7368421055,7.51,7.8125,8.0,7.5,5.0,2.0,,,1.0,Moderada
RA-787,2024,0,1,-1,ALFA O - G2/G3,Masculino,2014,10,2022,Pública,Ametista,Ametista,7.73495,7.5227,9.002,9.75,7.51,7.1875,7.25,7.325,5.0,2.0,,,2.0,Moderada
RA-1348,2024,0,1,-1,ALFA O - G2/G3,Masculino,2015,9,2024,Pública,Ametista,,7.9604662539,,7.502,8.5913312695,7.51,8.75,9.0,7.83,5.0,2.0,,,0.0,Moderada
RA-935,2024,0,1,-1,ALFA O - G2/G3,Masculino,2014,10,2023,Pública,Topazio,Ametista,8.3422,7.9535,9.502,10.0,7.51,8.75,8.5,7.83,5.0,2.0,,,1.0,Moderada
RA-1349,2024,0,1,-1,ALFA O - G2/G3,Masculino,2014,10,2024,Pública,Ametista,,7.855727777800001,,8.002,8.388888889,7.51,8.4375,8.5,7.915,5.0,2.0,,,0.0,Moderada
RA-937,2024,0,1,-1,ALFA O - G2/G3,Feminino,2015,9,2023,Pública,Topazio,Topazio,8.3792,9.3237,10.002,10.0,9.38,8.75,7.5,7.83,5.0,2.0,,,1.0,Moderada
RA-1350,2024,0,2,-2,ALFA O - G2/G3,Feminino,2014,10,2024,Pública,Topazio,,8.335450000000002,,8.502,10.0,8.755,8.4375,8.5,7.83,5.0,2.0,,,0.0,Moderada
RA-1351,2024,0,1,-1,ALFA O - G2/G3,Masculino,2015,9,2024,Pública,Topazio,,8.1861038462,,9.002,9.230769231,8.13,8.4375,8.75,7.665,5.0,2.0,,,0.0,Moderada
RA-959,2024,0,1,-1,ALFA O - G2/G3,Masculino,2015,9,2023,Pública,Topazio,Topazio,8.379818421100001,8.6677,10.002,9.7368421055,7.51,7.8125,9.5,7.5,5.0,2.0,,,1.0,Moderada
RA-1352,2024,0,1,-1,ALFA O - G2/G3,Masculino,2015,9,2024,Pública,Topazio,,8.289950000000001,,10.002,9.5,8.13,8.4375,8.5,7.665,5.0,2.0,,,0.0,Moderada
RA-1353,2024,0,1,-1,ALFA Q - G2/G3,Feminino,2014,10,2024,Pública,Agata,,6.454700000000001,,8.002,9.5,7.51,6.875,3.0,6.08,5.0,2.0,,,0.0,Moderada
RA-1354,2024,0,1,-1,ALFA Q - G2/G3,Feminino,2014,10,2024,Pública,Ametista,,7.353427272700001,,9.502,8.3636363635,7.51,8.125,6.0,7.335,5.0,2.0,,,0.0,Moderada
RA-979,2024,0,1,-1,ALFA Q - G2/G3,Masculino,2015,9,2023,Pública,Topazio,Topazio,8.0352454545,8.1617,9.502,9.5227272725,7.51,8.125,8.25,7.335,5.0,2.0,,,1.0,Moderada
RA-1355,2024,0,1,-1,ALFA Q - G2/G3,Masculino,2014,10,2024,Pública,Ametista,,7.202245454500001,,10.002,6.5227272725,7.51,8.125,7.0,7.17,5.0,2.0,,,0.0,Moderada
RA-971,2024,0,1,-1,ALFA Q - G2/G3,Masculino,2015,9,2023,Pública,Agata,Ametista,6.8916181818,7.0169,7.418,7.909090909,7.51,7.5,6.75,6.085,5.0,2.0,,,1.0,Moderada
RA-972,2024,0,1,-1,ALFA Q - G2/G3,Masculino,2015,9,2023,Pública,Ametista,Ametista,7.537472727300001,7.5427,9.502,8.3863636365,7.51,8.75,6.75,7.17,5.0,2.0,,,1.0,Moderada
RA-965,2024,0,2,-2,ALFA Q - G2/G3,Feminino,2014,10,2023,Pública,Agata,Agata,6.1376545455,6.4832,9.002,6.4772727275,7.51,8.75,2.25,6.83,5.0,2.0,,,1.0,Moderada
RA-973,2024,0,2,-2,ALFA Q - G2/G3,Masculino,2014,10,2023,Pública,Agata,Quartzo,6.9318363636,5.82875,10.002,9.318181818,7.51,7.5,3.75,6.585,5.0,2.0,,,1.0,Moderada
RA-1356,2024,0,0,0,ALFA Q - G2/G3,Feminino,2016,8,2024,Pública,Ametista,,7.8695888889,,9.002,9.4444444445,7.51,8.125,5.5,7.085,10.0,2.0,,,0.0,Em fase
RA-966,2024,0,2,-2,ALFA Q - G2/G3,Masculino,2014,10,2023,Pública,Ametista,Ametista,7.9943363636,7.44345,9.502,8.568181818,7.51,8.125,9.0,7.335,5.0,2.0,,,1.0,Moderada
RA-1357,2024,0,1,-1,ALFA Q - G2/G3,Masculino,2015,9,2024,Pública,Ametista,,7.1807,,8.002,7.5,7.51,8.125,6.75,7.335,5.0,2.0,,,0.0,Moderada
